UF;CODUF;CODMUNIC;MUNICIPIO;POPULACAO;GEOCODE
SE;28;6305;Santa Luzia do Itanhy;14035;2806305
SE;28;6404;Santana do São Francisco;7780;2806404
SE;28;6503;Santa Rosa de Lima;3913;2806503
SE;28;6602;Santo Amaro das Brotas;12102;2806602
SE;28;6701;São Cristóvão;90072;2806701
SE;28;6800;São Domingos;11137;2513968
SE;28;6909;São Francisco;3724;2513984
SE;28;7006;São Miguel do Aleixo;3930;2807006
SE;28;7105;Simão Dias;40484;2807105
SE;28;7204;Siriri;8893;2807204
SE;28;7303;Telha;3227;2807303
SE;28;7402;Tobias Barreto;52191;2807402
SE;28;7501;Tomar do Geru;13536;2807501
SE;28;7600;Umbaúba;25294;2807600
BA;29;108;Abaíra;8739;2900108
BA;29;207;Abaré;20086;2900207
BA;29;306;Acajutiba;15159;2900306
BA;29;355;Adustina;17040;2900355
BA;29;405;Água Fria;16970;2900405
BA;29;504;Érico Cardoso;10610;2900504
BA;29;603;Aiquara;4446;2900603
BA;29;702;Alagoinhas;151596;2900702
BA;29;801;Alcobaça;22470;2900801
BA;29;900;Almadina;5464;2900900
BA;29;1007;Amargosa;37241;2901007
BA;29;1106;Amélia Rodrigues;25102;2901106
BA;29;1155;América Dourada;16094;2901155
BA;29;1205;Anagé;22005;2901205
BA;29;1304;Andaraí;13143;2901304
BA;29;1353;Andorinha;14595;2901353
BA;29;1403;Angical;13977;2901403
BA;29;1502;Anguera;11221;2901502
BA;29;1601;Antas;19291;2901601
BA;29;1700;Antônio Cardoso;11683;2901700
BA;29;1809;Antônio Gonçalves;11798;2901809
BA;29;1908;Aporá;17731;2901908
BA;29;1957;Apuarema;7330;2901957
BA;29;2005;Aracatu;13135;2902005
BA;29;2054;Araças;12177;2902054
BA;29;2104;Araci;54379;2902104
BA;29;2203;Aramari;11397;2902203
BA;29;2252;Arataca;11019;2902252
BA;29;2302;Aratuípe;8825;2902302
BA;29;2401;Aurelino Leal;11531;2902401
BA;29;2500;Baianópolis;13877;2902500
BA;29;2609;Baixa Grande;20468;2902609
BA;29;2658;Banzaê;13229;2902658
BA;29;2708;Barra;53578;2902708
BA;29;2807;Barra da Estiva;20598;2902807
BA;29;2906;Barra do Choça;31603;2902906
BA;29;3003;Barra do Mendes;13865;2903003
BA;29;3102;Barra do Rocha;5714;2903102
BA;29;3201;Barreiras;155439;2903201
BA;29;3235;Barro Alto;14931;2903235
BA;29;3276;Barrocas;15978;2903276
BA;29;3300;Barro Preto;5591;2903300
BA;29;3409;Belmonte;23328;2903409
BA;29;3508;Belo Campo;17211;2903508
BA;29;3607;Biritinga;15979;2903607
BA;29;3706;Boa Nova;12633;2903706
BA;29;3805;Boa Vista do Tupim;18576;2903805
BA;29;3904;Bom Jesus da Lapa;69148;2903904
BA;29;3953;Bom Jesus da Serra;9880;2903953
BA;29;4001;Boninal;14368;2904001
BA;29;4050;Bonito;16764;1501600
BA;29;4100;Boquira;21508;2904100
BA;29;4209;Botuporã;10211;2904209
BA;29;4308;Brejões;14295;2904308
BA;29;4407;Brejolândia;10557;2904407
BA;29;4506;Brotas de Macaúbas;10231;2904506
BA;29;4605;Brumado;67195;2904605
BA;29;4704;Buerarema;18349;2904704
BA;29;4753;Buritirama;21174;2904753
BA;29;4803;Caatiba;6758;2904803
BA;29;4852;Cabaceiras do Paraguaçu;18807;2904852
BA;29;4902;Cachoeira;33470;2904902
BA;29;5008;Caculé;23170;2905008
BA;29;5107;Caém;9213;2905107
BA;29;5156;Caetanos;14542;2905156
BA;29;5206;Caetité;50975;2905206
BA;29;5305;Cafarnaum;18437;2905305
BA;29;5404;Cairu;18176;2905404
BA;29;5503;Caldeirão Grande;13327;2905503
BA;29;5602;Camacan;31988;2905602
BA;29;5701;Camaçari;299132;2905701
BA;29;5800;Camamu;35316;2905800
BA;29;5909;Campo Alegre de Lourdes;28798;2905909
BA;29;6006;Campo Formoso;71206;2906006
BA;29;6105;Canápolis;9711;2906105
BA;29;6204;Canarana;26176;2906204
BA;29;6303;Canavieiras;31099;2906303
BA;29;6402;Candeal;8258;2906402
BA;29;6501;Candeias;87076;2906501
BA;29;6600;Candiba;14319;2906600
BA;29;6709;Cândido Sales;25189;2906709
BA;29;6808;Cansanção;34834;2906808
BA;29;6824;Canudos;16668;2906824
BA;29;6857;Capela do Alto Alegre;11637;2906857
BA;29;6873;Capim Grosso;30662;2906873
BA;29;6899;Caraíbas;8951;2906899
BA;29;6907;Caravelas;22016;2906907
BA;29;7004;Cardeal da Silva;9295;2907004
BA;29;7103;Carinhanha;29018;2907103
BA;29;7202;Casa Nova;71969;2907202
BA;29;7301;Castro Alves;26264;2907301
BA;29;7400;Catolândia;3577;2907400
BA;29;7509;Catu;54704;2907509
BA;29;7558;Caturama;9329;2907558
BA;29;7608;Central;17266;2907608
BA;29;7707;Chorrochó;11177;2907707
BA;29;7806;Cícero Dantas;32515;2907806
BA;29;7905;Cipó;17300;2907905
BA;29;8002;Coaraci;16993;2908002
BA;29;8101;Cocos;18777;2908101
BA;29;8200;Conceição da Feira;22581;2908200
BA;29;8309;Conceição do Almeida;17247;2908309
BA;29;8408;Conceição do Coité;66612;2908408
BA;29;8507;Conceição do Jacuípe;33153;2908507
BA;29;8606;Conde;25837;2504603
BA;29;8705;Condeúba;17247;2908705
BA;29;8804;Contendas do Sincorá;4066;2908804
BA;29;8903;Coração de Maria;22605;2908903
BA;29;9000;Cordeiros;8614;2909000
BA;29;9109;Coribe;14194;2909109
BA;29;9208;Coronel João Sá;15895;2909208
BA;29;9307;Correntina;32137;2909307
BA;29;9406;Cotegipe;13782;2909406
BA;29;9505;Cravolândia;5349;2909505
BA;29;9604;Crisópolis;21103;2909604
BA;29;9703;Cristópolis;13910;2909703
BA;29;9802;Cruz das Almas;63239;2909802
BA;29;9901;Curaçá;34700;2909901
BA;29;10008;Dário Meira;10710;2910008
BA;29;10057;Dias d'Ávila;81089;2910057
BA;29;10107;Dom Basílio;12199;2910107
BA;29;10206;Dom Macedo Costa;4058;2910206
BA;29;10305;Elísio Medrado;8122;2910305
BA;29;10404;Encruzilhada;17006;2910404
BA;29;10503;Entre Rios;41780;2910503
BA;29;10602;Esplanada;37237;2910602
BA;29;10701;Euclides da Cunha;60585;2910701
BA;29;10727;Eunápolis;113380;2910727
BA;29;10750;Fátima;17890;1707553
BA;29;10776;Feira da Mata;5665;2910776
BA;29;10800;Feira de Santana;614872;2910800
BA;29;10859;Filadélfia;16377;1707702
BA;29;10909;Firmino Alves;5617;2910909
BA;29;11006;Floresta Azul;10629;2911006
BA;29;11105;Formosa do Rio Preto;25591;2911105
BA;29;11204;Gandu;32403;2911204
BA;29;11253;Gavião;4463;2911253
BA;29;11303;Gentio do Ouro;11233;2911303
BA;29;11402;Glória;15221;2911402
BA;29;11501;Gongogi;7128;2911501
BA;29;11600;Governador Mangabeira;20722;2911600
BA;29;11659;Guajeru;6937;2911659
BA;29;11709;Guanambi;84481;2911709
BA;29;11808;Guaratinga;20843;2911808
BA;29;11857;Heliópolis;13031;2911857
BA;29;11907;Iaçu;24305;2911907
BA;29;12004;Ibiassucê;9224;2912004
BA;29;12103;Ibicaraí;21689;2912103
BA;29;12202;Ibicoara;19571;2912202
BA;29;12301;Ibicuí;16198;2912301
BA;29;12400;Ibipeba;18211;2912400
BA;29;12509;Ibipitanga;14902;2912509
BA;29;12608;Ibiquera;4044;2912608
BA;29;12707;Ibirapitanga;23375;2912707
BA;29;12806;Ibirapuã;8637;2912806
BA;29;12905;Ibirataia;15312;2912905
BA;29;13002;Ibitiara;16339;2913002
BA;29;13101;Ibititá;17113;2913101
BA;29;13200;Ibotirama;26927;2913200
BA;29;13309;Ichu;6206;2913309
BA;29;13408;Igaporã;15640;2913408
BA;29;13457;Igrapiúna;13226;2913457
BA;29;13507;Iguaí;26916;2913507
BA;29;13606;Ilhéus;162327;2913606
BA;29;13705;Inhambupe;39926;2913705
BA;29;13804;Ipecaetá;14487;2913804
BA;29;13903;Ipiaú;45873;2913903
BA;29;14000;Ipirá;59595;2914000
BA;29;14109;Ipupiara;9865;2914109
BA;29;14208;Irajuba;7260;2914208
BA;29;14307;Iramaia;8537;2914307
BA;29;14406;Iraquara;25216;2914406
BA;29;14505;Irará;29034;2914505
BA;29;14604;Irecê;72967;2914604
BA;29;14653;Itabela;30584;2914653
BA;29;14703;Itaberaba;64489;2914703
BA;29;14802;Itabuna;213223;2914802
BA;29;14901;Itacaré;28296;2914901
BA;29;15007;Itaeté;16056;2915007
BA;29;15106;Itagi;12351;2915106
BA;29;15205;Itagibá;14579;2915205
BA;29;15304;Itagimirim;6869;2915304
BA;29;15353;Itaguaçu da Bahia;14429;2915353
BA;29;15403;Itaju do Colônia;6682;2915403
BA;29;15502;Itajuípe;20491;2915502
BA;29;15601;Itamaraju;64486;2915601
BA;29;15700;Itamari;8035;2915700
BA;29;15809;Itambé;23049;2607653
BA;29;15908;Itanagra;6441;2915908
BA;29;16005;Itanhém;19405;2916005
BA;29;16104;Itaparica;22228;2916104
BA;29;16203;Itapé;8761;2916203
BA;29;16302;Itapebi;10259;2916302
BA;29;16401;Itapetinga;76147;2916401
BA;29;16500;Itapicuru;35576;2916500
BA;29;16609;Itapitanga;10313;2916609
BA;29;16708;Itaquara;8319;2916708
BA;29;16807;Itarantim;19747;2916807
BA;29;16856;Itatim;14487;2916856
BA;29;16906;Itiruçu;12576;2916906
BA;29;17003;Itiúba;36089;2917003
BA;29;17102;Itororó;20382;2917102
BA;29;17201;Ituaçu;18962;2917201
BA;29;17300;Ituberá;28602;2917300
BA;29;17334;Iuiú;10994;2917334
BA;29;17359;Jaborandi;8385;2917359
BA;29;17409;Jacaraci;14842;2917409
BA;29;17508;Jacobina;80518;2917508
BA;29;17607;Jaguaquara;54423;2917607
BA;29;17706;Jaguarari;33570;2917706
BA;29;17805;Jaguaripe;18788;2917805
BA;29;17904;Jandaíra;10709;2405108
BA;29;18001;Jequié;155966;2918001
BA;29;18100;Jeremoabo;40463;2918100
BA;29;18209;Jiquiriçá;14537;2918209
BA;29;18308;Jitaúna;11166;2918308
BA;29;18357;João Dourado;25188;2918357
BA;29;18407;Juazeiro;216707;2918407
BA;29;18456;Jucuruçu;9126;2918456
BA;29;18506;Jussara;15284;2918506
BA;29;18555;Jussari;5833;2918555
BA;29;18605;Jussiape;6186;2918605
BA;29;18704;Lafaiete Coutinho;3724;2918704
BA;29;18753;Lagoa Real;15665;2918753
BA;29;18803;Laje;23840;2918803
BA;29;18902;Lajedão;3955;2918902
BA;29;19009;Lajedinho;3783;2919009
BA;29;19058;Lajedo do Tabocal;8562;2919058
BA;29;19108;Lamarão;8307;2919108
BA;29;19157;Lapão;27223;2919157
BA;29;19207;Lauro de Freitas;198440;2919207
BA;29;19306;Lençóis;11409;2919306
BA;29;19405;Licínio de Almeida;12388;2919405
BA;29;19504;Livramento de Nossa Senhora;45732;2919504
BA;29;19553;Luís Eduardo Magalhães;87519;2919553
BA;29;19603;Macajuba;11348;2919603
BA;29;19702;Macarani;18755;2919702
BA;29;19801;Macaúbas;49826;2919801
BA;29;19900;Macururé;7824;2919900
BA;29;19926;Madre de Deus;21093;2919926
BA;29;19959;Maetinga;3161;2919959
BA;29;20007;Maiquinique;10112;2920007
BA;29;20106;Mairi;18676;2920106
BA;29;20205;Malhada;16845;2920205
BA;29;20304;Malhada de Pedras;8393;2920304
BA;29;20403;Manoel Vitorino;13240;2920403
BA;29;20452;Mansidão;13643;2920452
BA;29;20502;Maracás;20834;2920502
BA;29;20601;Maragogipe;44677;2920601
BA;29;20700;Maraú;20570;2920700
BA;29;20809;Marcionílio Souza;10406;2920809
BA;29;20908;Mascote;13822;2920908
BA;29;21005;Mata de São João;46583;2921005
BA;29;21054;Matina;12201;2921054
BA;29;21104;Medeiros Neto;22688;2921104
BA;29;21203;Miguel Calmon;26023;2921203
BA;29;21302;Milagres;10950;2308302
BA;29;21401;Mirangaba;18338;2921401
BA;29;21450;Mirante;8641;2921450
BA;29;21500;Monte Santo;49418;2921500
BA;29;21609;Morpará;8519;2921609
BA;29;21708;Morro do Chapéu;35413;2921708
BA;29;21807;Mortugaba;12042;2921807
BA;29;21906;Mucugê;9062;2921906
BA;29;22003;Mucuri;41748;2922003
BA;29;22052;Mulungu do Morro;10889;2922052
BA;29;22102;Mundo Novo;26776;2922102
BA;29;22201;Muniz Ferreira;7422;2922201
BA;29;22250;Muquém de São Francisco;11348;2922250
BA;29;22300;Muritiba;29399;2922300
BA;29;22409;Mutuípe;22221;2922409
BA;29;22508;Nazaré;28525;1714302
BA;29;22607;Nilo Peçanha;13997;2922607
BA;29;22656;Nordestina;13130;2922656
BA;29;22706;Nova Canaã;16462;2922706
BA;29;22730;Nova Fátima;7812;2922730
BA;29;22755;Nova Ibiá;6591;2922755
BA;29;22805;Nova Itarana;8226;2922805
BA;29;22854;Nova Redenção;9118;2922854
BA;29;22904;Nova Soure;26947;2922904
BA;29;23001;Nova Viçosa;43376;2923001
BA;29;23035;Novo Horizonte;12385;2923035
BA;29;23050;Novo Triunfo;15440;2923050
BA;29;23100;Olindina;28229;2923100
BA;29;23209;Oliveira dos Brejinhos;21825;2923209
BA;29;23308;Ouriçangas;8564;2923308
BA;29;23357;Ourolândia;17451;2923357
BA;29;23407;Palmas de Monte Alto;21750;2923407
BA;29;23506;Palmeiras;9019;2923506
BA;29;23605;Paramirim;21607;2923605
BA;29;23704;Paratinga;32000;2923704
BA;29;23803;Paripiranga;28989;2923803
BA;29;23902;Pau Brasil;9831;2923902
BA;29;24009;Paulo Afonso;117782;2924009
BA;29;24058;Pé de Serra;13578;2924058
BA;29;24108;Pedrão;7347;2924108
BA;29;24207;Pedro Alexandre;16667;2924207
BA;29;24306;Piatã;17123;2924306
BA;29;24405;Pilão Arcado;35048;2924405
BA;29;24504;Pindaí;16260;2924504
BA;29;24603;Pindobaçu;20150;2924603
BA;29;24652;Pintadas;10437;2924652
BA;29;24678;Piraí do Norte;10023;2924678
BA;29;24702;Piripá;10707;2924702
BA;29;24801;Piritiba;24755;2924801
BA;29;24900;Planaltino;9322;2924900
BA;29;25006;Planalto;26265;2925006
BA;29;25105;Poções;46871;2925105
BA;29;25204;Pojuca;39519;2925204
BA;29;25253;Ponto Novo;14914;2925253
BA;29;25303;Porto Seguro;148686;2925303
BA;29;25402;Potiraguá;7224;2925402
BA;29;25501;Prado;28174;2925501
BA;29;25600;Presidente Dutra;15142;2109106
BA;29;25709;Presidente Jânio Quadros;12338;2925709
BA;29;25758;Presidente Tancredo Neves;27719;2925758
BA;29;25808;Queimadas;25439;2512507
BA;29;25907;Quijingue;27580;2925907
BA;29;25931;Quixabeira;8972;2925931
BA;29;25956;Rafael Jambeiro;22621;2925956
BA;29;26004;Remanso;41008;2926004
BA;29;26103;Retirolândia;14396;2926103
BA;29;26202;Riachão das Neves;22339;2926202
BA;29;26301;Riachão do Jacuípe;33436;2926301
BA;29;26400;Riacho de Santana;35421;2410801
BA;29;26509;Ribeira do Amparo;14592;2926509
BA;29;26608;Ribeira do Pombal;53807;2926608
BA;29;26657;Ribeirão do Largo;5812;2926657
BA;29;26707;Rio de Contas;12989;2926707
BA;29;26806;Rio do Antônio;15371;2926806
BA;29;26905;Rio do Pires;11655;2926905
BA;29;27002;Rio Real;40732;2927002
BA;29;27101;Rodelas;9331;2927101
BA;29;27200;Ruy Barbosa;30814;2411106
BA;29;27309;Salinas da Margarida;15667;2927309
BA;29;27408;Salvador;2872347;2927408
BA;29;27507;Santa Bárbara;20791;2927507
BA;29;27606;Santa Brígida;14213;2927606
BA;29;27705;Santa Cruz Cabrália;27778;2927705
BA;29;27804;Santa Cruz da Vitória;6315;2927804
BA;29;27903;Santa Inês;10631;2109908
BA;29;28000;Santaluz;37348;2928000
BA;29;28059;Santa Luzia;12597;2110005
BA;29;28109;Santa Maria da Vitória;39845;2928109
BA;29;28208;Santana;26614;1600600
BA;29;28307;Santanópolis;8943;2928307
BA;29;28406;Santa Rita de Cássia;28338;2928406
BA;29;28505;Santa Teresinha;10405;2513802
BA;29;28604;Santo Amaro;60069;2928604
BA;29;28703;Santo Antônio de Jesus;101512;2928703
BA;29;28802;Santo Estêvão;52850;2928802
BA;29;28901;São Desidério;33742;2928901
BA;29;28950;São Domingos;9058;2513968
BA;29;29008;São Félix;14740;2929008
BA;29;29057;São Félix do Coribe;15391;2929057
BA;29;29107;São Felipe;21074;2929107
BA;29;29206;São Francisco do Conde;39802;2929206
BA;29;29255;São Gabriel;18793;2929255
BA;29;29305;São Gonçalo dos Campos;37550;2929305
BA;29;29354;São José da Vitória;5657;2929354
BA;29;29370;São José do Jacuípe;10462;2929370
BA;29;29404;São Miguel das Matas;11675;2929404
BA;29;29503;São Sebastião do Passé;44300;2929503
BA;29;29602;Sapeaçu;17398;2929602
BA;29;29701;Sátiro Dias;17273;2929701
BA;29;29750;Saubara;12043;2929750
BA;29;29800;Saúde;12913;2929800
BA;29;29909;Seabra;44091;2929909
BA;29;30006;Sebastião Laranjeiras;11434;2930006
BA;29;30105;Senhor do Bonfim;79015;2930105
BA;29;30154;Serra do Ramalho;31472;2930154
BA;29;30204;Sento Sé;40684;2930204
BA;29;30303;Serra Dourada;17386;2930303
BA;29;30402;Serra Preta;14878;2930402
BA;29;30501;Serrinha;80861;2413508
BA;29;30600;Serrolândia;13397;2930600
BA;29;30709;Simões Filho;134377;2930709
BA;29;30758;Sítio do Mato;13012;2930758
BA;29;30766;Sítio do Quinto;9986;2930766
BA;29;30774;Sobradinho;23191;2930774
BA;29;30808;Souto Soares;16979;2930808
BA;29;30907;Tabocas do Brejo Velho;12518;2930907
BA;29;31004;Tanhaçu;20403;2931004
BA;29;31053;Tanque Novo;17366;2931053
BA;29;31103;Tanquinho;7918;2931103
BA;29;31202;Taperoá;21074;2516508
BA;29;31301;Tapiramutá;17010;2931301
BA;29;31350;Teixeira de Freitas;160487;2931350
BA;29;31400;Teodoro Sampaio;7425;2931400
BA;29;31509;Teofilândia;22518;2931509
BA;29;31608;Teolândia;14943;2931608
BA;29;31707;Terra Nova;13033;2615201
BA;29;31806;Tremedal;16394;2931806
BA;29;31905;Tucano;50687;2931905
BA;29;32002;Uauá;24240;2932002
BA;29;32101;Ubaíra;19895;2932101
BA;29;32200;Ubaitaba;19056;2932200
BA;29;32309;Ubatã;27035;2932309
BA;29;32408;Uibaí;13887;2932408
BA;29;32457;Umburanas;19222;2932457
BA;29;32507;Una;19002;2932507
BA;29;32606;Urandi;16658;2932606
BA;29;32705;Uruçuca;20519;2932705
BA;29;32804;Utinga;19178;2932804
BA;29;32903;Valença;96562;2932903
BA;29;33000;Valente;28473;2933000
BA;29;33059;Várzea da Roça;14104;2933059
BA;29;33109;Várzea do Poço;9170;2933109
BA;29;33158;Várzea Nova;12697;2933158
BA;29;33174;Varzedo;8838;2933174
BA;29;33208;Vera Cruz;43223;2414803
BA;29;33257;Vereda;6205;2933257
BA;29;33307;Vitória da Conquista;338480;2933307
BA;29;33406;Wagner;9345;2933406
BA;29;33455;Wanderley;12238;2933455
BA;29;33505;Wenceslau Guimarães;21101;2933505
BA;29;33604;Xique-Xique;46483;2933604
MG;31;104;Abadia dos Dourados;6989;3100104
MG;31;203;Abaeté;23237;3100203
MG;31;302;Abre Campo;13454;3100302
MG;31;401;Acaiaca;3994;3100401
MG;31;500;Açucena;9470;3100500
MG;31;609;Água Boa;13735;3100609
MG;31;708;Água Comprida;1999;3100708
MG;31;807;Aguanil;4486;3100807
MG;31;906;Águas Formosas;19207;3100906
MG;31;1003;Águas Vermelhas;13539;3101003
MG;31;1102;Aimorés;25167;3101102
MG;31;1201;Aiuruoca;6003;3101201
MG;31;1300;Alagoa;2674;3101300
MG;31;1409;Albertina;3007;3101409
MG;31;1508;Além Paraíba;35362;3101508
MG;31;1607;Alfenas;79996;3101607
MG;31;1631;Alfredo Vasconcelos;6907;3101631
MG;31;1706;Almenara;41896;3101706
MG;31;1805;Alpercata;7424;3101805
MG;31;1904;Alpinópolis;19853;3101904
MG;31;2001;Alterosa;14466;3102001
MG;31;2050;Alto Caparaó;5847;3102050
MG;31;2100;Alto Rio Doce;11000;3102100
MG;31;2209;Alvarenga;3907;3102209
MG;31;2308;Alvinópolis;15203;3102308
MG;31;2407;Alvorada de Minas;3606;3102407
MG;31;2506;Amparo do Serra;4713;3102506
MG;31;2605;Andradas;41077;3102605
MG;31;2704;Cachoeira de Pajeú;9412;3102704
MG;31;2803;Andrelândia;12224;3102803
MG;31;2852;Angelândia;8520;3102852
MG;31;2902;Antônio Carlos;11445;3102902
MG;31;3009;Antônio Dias;9318;3103009
MG;31;3108;Antônio Prado de Minas;1598;3103108
MG;31;3207;Araçaí;2347;3103207
MG;31;3306;Aracitaba;2063;3103306
MG;31;3405;Araçuaí;36708;3103405
MG;31;3504;Araguari;117267;3103504
MG;31;3603;Arantina;2795;3103603
MG;31;3702;Araponga;8439;3103702
MG;31;3751;Araporã;6869;3103751
MG;31;3801;Arapuá;2834;3103801
MG;31;3900;Araújos;9273;3103900
MG;31;4007;Araxá;106229;3104007
MG;31;4106;Arceburgo;10772;3104106
MG;31;4205;Arcos;40092;3104205
MG;31;4304;Areado;15070;3104304
MG;31;4403;Argirita;2727;3104403
MG;31;4452;Aricanduva;5231;3104452
MG;31;4502;Arinos;17875;3104502
MG;31;4601;Astolfo Dutra;14179;3104601
MG;31;4700;Ataléia;12868;3104700
MG;31;4809;Augusto de Lima;4869;3104809
MG;31;4908;Baependi;19148;3104908
MG;31;5004;Baldim;7826;3105004
MG;31;5103;Bambuí;23829;3105103
MG;31;5202;Bandeira;4795;3105202
MG;31;5301;Bandeira do Sul;5746;3105301
MG;31;5400;Barão de Cocais;32485;3105400
MG;31;5509;Barão de Monte Alto;5397;3105509
MG;31;5608;Barbacena;137313;3105608
MG;31;5707;Barra Longa;5131;3105707
MG;31;5905;Barroso;20810;3105905
MG;31;6002;Bela Vista de Minas;10255;3106002
MG;31;6101;Belmiro Braga;3429;3106101
MG;31;6200;Belo Horizonte;2512070;3106200
MG;31;6309;Belo Oriente;26700;3106309
MG;31;6408;Belo Vale;7715;3106408
MG;31;6507;Berilo;11932;3106507
MG;31;6606;Bertópolis;4604;3106606
MG;31;6655;Berizal;4735;3106655
MG;31;6705;Betim;439340;3106705
MG;31;6804;Bias Fortes;3379;3106804
MG;31;6903;Bicas;14494;3106903
MG;31;7000;Biquinhas;2515;3107000
MG;31;7109;Boa Esperança;40127;3107109
MG;31;7208;Bocaina de Minas;5090;3107208
MG;31;7307;Bocaiúva;49979;3107307
MG;31;7406;Bom Despacho;50605;3107406
MG;31;7505;Bom Jardim de Minas;6474;3107505
MG;31;7604;Bom Jesus da Penha;4217;3107604
MG;31;7703;Bom Jesus do Amparo;6083;3107703
MG;31;7802;Bom Jesus do Galho;14935;3107802
MG;31;7901;Bom Repouso;10547;3107901
MG;31;8008;Bom Sucesso;17603;2502300
MG;31;8107;Bonfim;6868;1400159
MG;31;8206;Bonfinópolis de Minas;5493;3108206
MG;31;8255;Bonito de Minas;11230;3108255
MG;31;8305;Borda da Mata;19412;3108305
MG;31;8404;Botelhos;14971;3108404
MG;31;8503;Botumirim;6319;3108503
MG;31;8552;Brasilândia de Minas;16538;3108552
MG;31;8602;Brasília de Minas;32347;3108602
MG;31;8701;Brás Pires;4333;3108701
MG;31;8800;Braúnas;4801;3108800
MG;31;8909;Brazópolis;14459;3108909
MG;31;9006;Brumadinho;40103;3109006
MG;31;9105;Bueno Brandão;11001;3109105
MG;31;9204;Buenópolis;10365;3109204
MG;31;9253;Bugre;3982;3109253
MG;31;9303;Buritis;24841;1100452
MG;31;9402;Buritizeiro;28056;3109402
MG;31;9451;Cabeceira Grande;6949;3109451
MG;31;9501;Cabo Verde;14075;3109501
MG;31;9600;Cachoeira da Prata;3603;3109600
MG;31;9709;Cachoeira de Minas;11547;3109709
MG;31;9808;Cachoeira Dourada;2692;3109808
MG;31;9907;Caetanópolis;11624;3109907
MG;31;10004;Caeté;44718;3110004
MG;31;10103;Caiana;5496;3110103
MG;31;10202;Cajuri;3987;3110202
MG;31;10301;Caldas;14480;3110301
MG;31;10400;Camacho;2901;3110400
MG;31;10509;Camanducaia;21770;3110509
MG;31;10608;Cambuí;29551;3110608
MG;31;10707;Cambuquira;12814;3110707
